,file,run,types,prevs,n_dropped,outcome,total_time,max_time,median_time,n_runs,run_id,Specification,Expressions,Result
14,../Translators/input-files/examples/lift_FINAL_NEW.spectra,4,"['A,G']",False,8,SimEnv.Success,18.15854287147522,18.15854287147522,18.15854287147522,1,67,Lift New,"A,G",Success
15,../Translators/input-files/examples/lift_FINAL_NEW.spectra,5,"['A,G']",False,5,SimEnv.Realizable,181.4412922859192,18.456072568893436,18.14226198196411,10,67,Lift New,"A,G",Realizable
16,../Translators/input-files/examples/lift_FINAL_NEW.spectra,6,"['A,G']",False,7,SimEnv.Success,18.11772394180298,18.11772394180298,18.11772394180298,1,67,Lift New,"A,G",Success
17,../Translators/input-files/examples/lift_FINAL_NEW.spectra,7,"['A,G']",False,2,SimEnv.Success,18.044570207595825,18.044570207595825,18.044570207595825,1,67,Lift New,"A,G",Success
18,../Translators/input-files/examples/lift_FINAL_NEW.spectra,8,"['A,G']",False,8,SimEnv.Realizable,210.26515221595764,21.65168690681457,20.953439831733704,10,67,Lift New,"A,G",Realizable
19,../Translators/input-files/examples/lift_FINAL_NEW.spectra,9,"['A,G']",False,8,SimEnv.Success,39.689961433410645,19.86359977722168,19.84498071670532,2,67,Lift New,"A,G",Success
0,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,['A'],False,1,SimEnv.Success,2.975451946258545,2.975451946258545,2.975451946258545,1,66,Minepump,A,Success
1,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,"['A,G']",False,1,SimEnv.Success,5.202042818069458,5.202042818069458,5.202042818069458,1,66,Minepump,"A,G",Success
2,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,1,"['A,G']",False,3,SimEnv.IncorrectGuarantees,41.00714612007141,5.0148115158081055,4.298269748687744,10,66,Minepump,"A,G",IncorrectGuarantees
3,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,0,['A'],False,2,SimEnv.Realizable,59.69796824455261,8.790351390838623,5.691553235054016,10,66,Traffic Single,A,Realizable
4,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,1,['A'],False,1,SimEnv.Success,33.26148438453674,10.631597757339478,8.607818126678467,4,66,Traffic Single,A,Success
5,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,2,['A'],False,2,SimEnv.Realizable,66.16746544837952,11.272303104400637,5.81687867641449,10,66,Traffic Single,A,Realizable
6,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,3,['A'],False,2,SimEnv.Success,14.703537940979004,14.703537940979004,14.703537940979004,1,66,Traffic Single,A,Success
7,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,4,['A'],False,1,SimEnv.Realizable,98.70929384231567,15.675752401351929,10.442482590675354,10,66,Traffic Single,A,Realizable
8,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,5,['A'],False,2,SimEnv.Realizable,57.87787914276123,9.716270923614502,5.233799576759338,10,66,Traffic Single,A,Realizable
9,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,6,['A'],False,1,SimEnv.Realizable,74.36170411109924,10.68256402015686,7.223229289054871,10,66,Traffic Single,A,Realizable
