,file,run,types,prevs,n_dropped,outcome,total_time,max_time,median_time,n_runs
0,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,['A'],False,1,SimEnv.Success,11.080388069152832,6.613872051239014,5.540194034576416,2
1,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,"['A,G']",False,1,SimEnv.Success,23.88974928855896,7.899486780166626,5.603197693824768,4
2,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,1,"['A,G']",False,2,SimEnv.IncorrectGuarantees,4.4098780155181885,4.4098780155181885,4.4098780155181885,1
3,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,0,['A'],False,2,SimEnv.Invalid,0.0,0.0,0.0,0
4,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,1,['A'],False,2,SimEnv.Realizable,111.86631274223328,16.548909664154053,12.585923075675964,10
5,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,2,['A'],False,1,SimEnv.Realizable,61.30592584609985,6.353470325469971,6.127355933189392,10
6,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,3,['A'],False,2,SimEnv.Success,11.699628114700317,11.699628114700317,11.699628114700317,1
7,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,4,['A'],False,2,SimEnv.Success,11.737634897232056,5.887588977813721,5.868817448616028,2
8,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,5,['A'],False,2,SimEnv.Success,23.79603123664856,6.096475124359131,5.962001323699951,4
9,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,6,['A'],False,1,SimEnv.Realizable,60.76603865623474,6.413586616516113,6.032177686691284,10
10,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,7,['A'],False,2,SimEnv.Success,12.41567850112915,12.41567850112915,12.41567850112915,1
11,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,8,['A'],False,2,SimEnv.Realizable,115.94235491752625,13.428374767303467,12.624935150146484,10
12,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,9,['A'],False,2,SimEnv.Realizable,63.39936017990112,6.749342203140259,6.277242541313171,10
