,file,run,types,prevs,n_dropped,outcome,total_time,max_time,median_time,n_runs
0,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,['A'],False,1,SimEnv.Success,3.904578447341919,3.904578447341919,3.904578447341919,1
1,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,"['A,G']",False,2,SimEnv.Realizable,41.551751136779785,4.586677074432373,4.424331426620483,10
2,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,1,"['A,G']",False,1,SimEnv.Success,3.3822975158691406,3.3822975158691406,3.3822975158691406,1
3,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,0,['A'],False,2,SimEnv.Realizable,48.408981800079346,5.027895212173462,4.860066652297974,10
4,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,1,['A'],False,1,SimEnv.Success,9.53226113319397,9.53226113319397,9.53226113319397,1
5,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,2,['A'],False,1,SimEnv.Success,23.912548303604126,4.872275114059448,4.735508441925049,5
6,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,3,['A'],False,1,SimEnv.Success,9.762222528457642,9.762222528457642,9.762222528457642,1
7,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,4,['A'],False,1,SimEnv.Success,23.75616145133972,4.7955029010772705,4.74326753616333,5
8,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,5,['A'],False,1,SimEnv.Success,9.436307668685913,9.436307668685913,9.436307668685913,1
9,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,6,['A'],False,1,SimEnv.Success,4.734682559967041,4.734682559967041,4.734682559967041,1
10,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,7,['A'],False,2,SimEnv.Realizable,50.44347524642944,5.544000864028931,4.9572514295578,10
11,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,8,['A'],False,2,SimEnv.Realizable,48.50409269332886,4.95605731010437,4.845779776573181,10
