,file,run,types,prevs,n_dropped,outcome,total_time,max_time,median_time,n_runs
0,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,['A'],False,1,SimEnv.Success,3.904578447341919,3.904578447341919,3.904578447341919,1
1,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,0,"['A,G']",False,2,SimEnv.Realizable,41.551751136779785,4.586677074432373,4.424331426620483,10
2,../Translators/input-files/case-studies/modified-specs/minepump/genuine/minepump_fixed1.spectra,1,"['A,G']",False,1,SimEnv.Success,3.3822975158691406,3.3822975158691406,3.3822975158691406,1
3,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,0,['A'],False,2,SimEnv.Realizable,48.408981800079346,5.027895212173462,4.860066652297974,10
4,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,1,['A'],False,1,SimEnv.Success,9.53226113319397,9.53226113319397,9.53226113319397,1
5,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,2,['A'],False,1,SimEnv.Success,23.912548303604126,4.872275114059448,4.735508441925049,5
6,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,3,['A'],False,1,SimEnv.Success,9.762222528457642,9.762222528457642,9.762222528457642,1
7,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,4,['A'],False,1,SimEnv.Success,23.75616145133972,4.7955029010772705,4.74326753616333,5
8,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,5,['A'],False,1,SimEnv.Success,9.436307668685913,9.436307668685913,9.436307668685913,1
9,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,6,['A'],False,1,SimEnv.Success,4.734682559967041,4.734682559967041,4.734682559967041,1
10,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,7,['A'],False,2,SimEnv.Realizable,50.44347524642944,5.544000864028931,4.9572514295578,10
11,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,8,['A'],False,2,SimEnv.Realizable,48.50409269332886,4.95605731010437,4.845779776573181,10
12,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,0,"['A,G']",False,3,SimEnv.Realizable,48.55784583091736,5.0224995613098145,4.870966911315918,10
13,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,1,"['A,G']",False,4,SimEnv.Realizable,48.37675428390503,4.945671558380127,4.839506149291992,10
14,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,2,"['A,G']",False,2,SimEnv.Realizable,67.72935366630554,9.831063508987427,4.8867107629776,10
15,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,3,"['A,G']",False,2,SimEnv.Success,4.648498058319092,4.648498058319092,4.648498058319092,1
16,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,4,"['A,G']",False,3,SimEnv.Realizable,48.56558585166931,5.0255725383758545,4.861316204071045,10
17,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,5,"['A,G']",False,1,SimEnv.Success,19.287136554718018,4.872691869735718,4.8091254234313965,4
18,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,6,"['A,G']",False,3,SimEnv.Realizable,48.66942572593689,4.9902424812316895,4.868256568908691,10
19,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,7,"['A,G']",False,4,SimEnv.Realizable,49.93667531013489,5.128803491592407,5.029290556907654,10
20,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,8,"['A,G']",False,2,SimEnv.Realizable,49.44010400772095,5.052887201309204,4.9388347864151,10
21,../Translators/input-files/examples/Traffic/traffic_single_FINAL.spectra,9,"['A,G']",False,5,SimEnv.Realizable,49.8382682800293,5.2805798053741455,4.973539113998413,10
22,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,0,['A'],False,3,SimEnv.Realizable,107.67180848121643,13.328822135925293,11.665375709533691,10
23,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,1,['A'],False,3,SimEnv.Realizable,126.93674397468567,14.5970299243927,12.64430856704712,10
24,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,2,['A'],False,1,SimEnv.Success,48.2107195854187,9.799134016036987,9.638595819473267,5
25,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,3,['A'],False,1,SimEnv.Success,9.327850580215454,9.327850580215454,9.327850580215454,1
26,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,4,['A'],False,4,SimEnv.Realizable,91.86818623542786,10.494984149932861,9.011531591415405,10
27,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,5,['A'],False,4,SimEnv.Realizable,99.29681539535522,10.353028059005737,9.968084216117859,10
28,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,6,['A'],False,1,SimEnv.Success,33.70416307449341,8.670821905136108,8.35686457157135,4
29,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,7,['A'],False,3,SimEnv.Realizable,87.9110004901886,10.089560985565186,8.652753710746765,10
30,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,8,['A'],False,4,SimEnv.Realizable,86.3893735408783,8.859246730804443,8.670109391212463,10
31,../Translators/input-files/examples/Traffic/traffic_updated_FINAL.spectra,9,['A'],False,3,SimEnv.Success,25.507431983947754,8.553066968917847,8.552218437194824,3
