,name,random_hypothesis,trace_length,n_assumptions,n_guarantees,n_violations,av_variables_in_violations,min_var_in_violations,max_var_in_violations,av_temporals_in_violations,min_temp_in_violations,max_temp_in_violations,n_assumption_realizability_checks,n_guarantee_realizability_checks,av_min_solutions,n_weakened_assumptions,n_weakened_guarantees,learning_time,result,file,timestamp,learner,temporals
12,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.5199410915374756,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed315.spectra,2023-08-16 18:15:25,FastLAS,True
13,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.499737024307251,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed234.spectra,2023-08-16 18:15:25,FastLAS,True
14,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.4847049713134766,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed235.spectra,2023-08-16 18:15:25,FastLAS,True
15,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.4811902046203613,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed236.spectra,2023-08-16 18:15:25,FastLAS,True
16,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.477884292602539,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed237.spectra,2023-08-16 18:15:25,FastLAS,True
17,Minepump,False,2,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.5348706245422363,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed238.spectra,2023-08-16 18:15:25,FastLAS,True
18,Minepump,False,2,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.5328121185302734,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed239.spectra,2023-08-16 18:15:25,FastLAS,True
19,Minepump,False,3,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.5527451038360596,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed240.spectra,2023-08-16 18:15:25,FastLAS,True
20,Minepump,False,3,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.5815699100494385,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed241.spectra,2023-08-16 18:15:25,FastLAS,True
21,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,3,0,1,0,40.899991035461426,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped8_fixed120.spectra,2023-08-16 18:15:25,FastLAS,True
22,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,2,0,1,0,14.040124893188477,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped8_fixed121.spectra,2023-08-16 18:15:25,FastLAS,True
23,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,3,2,0,1,0,31.408932209014893,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped8_fixed122.spectra,2023-08-16 18:15:25,FastLAS,True
24,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,5,0,1,0,30.510059118270874,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped8_fixed123.spectra,2023-08-16 18:15:25,FastLAS,True
