,name,random_hypothesis,trace_length,n_assumptions,n_guarantees,n_violations,av_variables_in_violations,min_var_in_violations,max_var_in_violations,av_temporals_in_violations,min_temp_in_violations,max_temp_in_violations,n_assumption_realizability_checks,n_guarantee_realizability_checks,av_min_solutions,n_weakened_assumptions,n_weakened_guarantees,learning_time,result,file,timestamp,learner,temporals
0,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.5598819255828857,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed168.spectra,2023-07-09 17:37:53,FastLAS,True
1,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.4574401378631592,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed169.spectra,2023-07-09 17:37:53,FastLAS,True
2,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.468925952911377,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed170.spectra,2023-07-09 17:37:53,FastLAS,True
3,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.4763660430908203,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed171.spectra,2023-07-09 17:37:53,FastLAS,True
4,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,1.394862174987793,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped0_fixed231.spectra,2023-07-09 17:37:53,FastLAS,True
5,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,1.3729262351989746,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped0_fixed232.spectra,2023-07-09 17:37:53,FastLAS,True
6,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,1.470390796661377,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped0_fixed233.spectra,2023-07-09 17:37:53,FastLAS,True
7,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,2.266786813735962,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed280.spectra,2023-07-09 17:37:53,FastLAS,True
8,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.4450838565826416,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed281.spectra,2023-07-09 17:37:53,FastLAS,True
9,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.4440431594848633,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed282.spectra,2023-07-09 17:37:53,FastLAS,True
10,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.5966880321502686,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed283.spectra,2023-07-09 17:37:53,FastLAS,True
11,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.4728920459747314,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed284.spectra,2023-07-09 17:37:53,FastLAS,True
