,name,random_hypothesis,trace_length,n_assumptions,n_guarantees,n_violations,av_variables_in_violations,min_var_in_violations,max_var_in_violations,av_temporals_in_violations,min_temp_in_violations,max_temp_in_violations,n_assumption_realizability_checks,n_guarantee_realizability_checks,av_min_solutions,n_weakened_assumptions,n_weakened_guarantees,learning_time,result,file,timestamp,learner,temporals
0,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,11.948785305023193,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed228.spectra,2022-10-05 09:20:19,FastLAS,True
1,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,8.831435918807983,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed229.spectra,2022-10-05 09:20:19,FastLAS,False
2,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,11.685001850128174,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed230.spectra,2022-10-05 09:20:19,FastLAS,True
3,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.889525890350342,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed231.spectra,2022-10-05 09:20:19,FastLAS,False
4,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,12.110744714736938,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed232.spectra,2022-10-05 09:20:19,FastLAS,True
5,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.155613422393799,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed233.spectra,2022-10-05 09:20:19,FastLAS,False
6,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.13658881187439,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed234.spectra,2022-10-05 09:20:19,FastLAS,True
7,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,8.987686157226562,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed235.spectra,2022-10-05 09:20:19,FastLAS,False
8,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.655128717422485,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed236.spectra,2022-10-05 09:20:19,FastLAS,True
9,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,13.276143312454224,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed237.spectra,2022-10-05 09:20:19,FastLAS,False
10,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,15.095800161361694,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed238.spectra,2022-10-05 09:20:19,FastLAS,True
11,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,13.683619737625122,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed239.spectra,2022-10-05 09:20:19,FastLAS,False
12,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,17.40463876724243,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed240.spectra,2022-10-05 09:20:19,FastLAS,True
13,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,11.379961490631104,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed241.spectra,2022-10-05 09:20:19,FastLAS,False
14,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.888489007949829,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed242.spectra,2022-10-05 09:20:19,FastLAS,True
15,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.585564136505127,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed243.spectra,2022-10-05 09:20:19,FastLAS,False
16,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.58005404472351,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed244.spectra,2022-10-05 09:20:19,FastLAS,True
17,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.508809328079224,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed245.spectra,2022-10-05 09:20:19,FastLAS,False
18,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.596200942993164,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed246.spectra,2022-10-05 09:20:19,FastLAS,True
