,name,random_hypothesis,trace_length,n_assumptions,n_guarantees,n_violations,av_variables_in_violations,min_var_in_violations,max_var_in_violations,av_temporals_in_violations,min_temp_in_violations,max_temp_in_violations,n_assumption_realizability_checks,n_guarantee_realizability_checks,av_min_solutions,n_weakened_assumptions,n_weakened_guarantees,learning_time,result,file,timestamp,learner,temporals
0,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.351905107498169,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed156.spectra,2022-10-04 07:42:46,FastLAS,True
1,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.310290098190308,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed157.spectra,2022-10-04 07:42:46,FastLAS,False
2,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.044596195220947,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed158.spectra,2022-10-04 07:42:46,FastLAS,True
3,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.024477243423462,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed159.spectra,2022-10-04 07:42:46,FastLAS,False
4,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,4,0,1,0,20.908063411712646,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed160.spectra,2022-10-04 07:42:46,FastLAS,True
5,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.950044393539429,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed161.spectra,2022-10-04 07:42:46,FastLAS,False
6,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.253928899765015,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed162.spectra,2022-10-04 07:42:46,FastLAS,True
7,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.985499143600464,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed163.spectra,2022-10-04 07:42:46,FastLAS,False
8,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.20297884941101,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed164.spectra,2022-10-04 07:42:46,FastLAS,True
9,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.008460998535156,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed165.spectra,2022-10-04 07:42:46,FastLAS,False
10,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,3,0,1,0,16.76864719390869,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed166.spectra,2022-10-04 07:42:46,FastLAS,True
11,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.897720575332642,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed167.spectra,2022-10-04 07:42:46,FastLAS,False
12,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.052904844284058,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed168.spectra,2022-10-04 07:42:46,FastLAS,True
13,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.146155595779419,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed169.spectra,2022-10-04 07:42:46,FastLAS,False
14,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.168781042098999,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed170.spectra,2022-10-04 07:42:46,FastLAS,True
15,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.980549812316895,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed171.spectra,2022-10-04 07:42:46,FastLAS,False
16,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.537664651870728,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed172.spectra,2022-10-04 07:42:46,FastLAS,True
17,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.949566125869751,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed173.spectra,2022-10-04 07:42:46,FastLAS,False
18,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,3,0,1,0,17.275635719299316,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed174.spectra,2022-10-04 07:42:46,FastLAS,True
19,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.844726085662842,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed175.spectra,2022-10-04 07:42:46,FastLAS,False
20,Minepump,False,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.290768146514893,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed176.spectra,2022-10-04 07:42:46,FastLAS,True
21,Minepump,False,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.142083644866943,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed177.spectra,2022-10-04 07:42:46,FastLAS,False
22,Minepump,False,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.037097215652466,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed178.spectra,2022-10-04 07:42:46,FastLAS,True
23,Minepump,False,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.070349931716919,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed179.spectra,2022-10-04 07:42:46,FastLAS,False
24,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,25,3,0,1,0,94.00969505310059,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed180.spectra,2022-10-04 07:42:46,FastLAS,True
25,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.215113639831543,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed181.spectra,2022-10-04 07:42:46,FastLAS,False
26,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,11,2,0,1,0,42.25370764732361,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed182.spectra,2022-10-04 07:42:46,FastLAS,True
27,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.057387113571167,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed183.spectra,2022-10-04 07:42:46,FastLAS,False
28,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,6,0,0,0,0,16.240978240966797,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed184.spectra,2022-10-04 07:42:46,FastLAS,True
29,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.010061025619507,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed185.spectra,2022-10-04 07:42:46,FastLAS,False
30,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,10,0,0,0,0,28.027926683425903,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed186.spectra,2022-10-04 07:42:46,FastLAS,True
31,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.07724118232727,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed187.spectra,2022-10-04 07:42:46,FastLAS,False
32,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,11,2,0,1,0,41.83815836906433,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed188.spectra,2022-10-04 07:42:46,FastLAS,True
33,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.943711519241333,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed189.spectra,2022-10-04 07:42:46,FastLAS,False
34,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.335447788238525,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed190.spectra,2022-10-04 07:42:46,FastLAS,True
35,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.25198745727539,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed191.spectra,2022-10-04 07:42:46,FastLAS,False
