,name,random_hypothesis,trace_length,n_assumptions,n_guarantees,n_violations,av_variables_in_violations,min_var_in_violations,max_var_in_violations,av_temporals_in_violations,min_temp_in_violations,max_temp_in_violations,n_assumption_realizability_checks,n_guarantee_realizability_checks,av_min_solutions,n_weakened_assumptions,n_weakened_guarantees,learning_time,result,file,timestamp,learner,temporals
0,Lift,True,2,7,9,3,2.3333333333333335,2,3,3.3333333333333335,3,4,1,0,0,0,0,4.373065948486328,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned0.spectra,2022-10-04 17:02:15,FastLAS,False
1,Lift,True,2,7,9,3,2.3333333333333335,2,3,3.3333333333333335,3,4,1,0,0,0,0,4.427166938781738,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned1.spectra,2022-10-04 17:02:15,FastLAS,False
2,Lift,True,2,7,9,3,2.3333333333333335,2,3,3.3333333333333335,3,4,1,0,0,0,0,4.397928237915039,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned2.spectra,2022-10-04 17:02:15,FastLAS,False
3,Lift,True,2,7,9,3,2.3333333333333335,2,3,3.3333333333333335,3,4,1,0,0,0,0,4.411307096481323,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned3.spectra,2022-10-04 17:02:15,FastLAS,False
4,Lift,True,2,7,9,3,2.3333333333333335,2,3,3.3333333333333335,3,4,1,0,0,0,0,4.625356197357178,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned4.spectra,2022-10-04 17:02:15,FastLAS,False
5,Lift,True,2,7,9,3,2.3333333333333335,2,3,3.3333333333333335,3,4,1,0,0,0,0,4.541579723358154,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned5.spectra,2022-10-04 17:02:15,FastLAS,False
6,Lift,True,2,7,9,3,2.3333333333333335,2,3,3.3333333333333335,3,4,1,0,0,0,0,4.430345058441162,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned6.spectra,2022-10-04 17:02:15,FastLAS,False
7,Lift,True,2,7,9,3,2.3333333333333335,2,3,3.3333333333333335,3,4,1,0,0,0,0,4.2943079471588135,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned7.spectra,2022-10-04 17:02:15,FastLAS,False
8,Lift,True,2,7,9,3,2.3333333333333335,2,3,3.3333333333333335,3,4,1,0,0,0,0,4.487277030944824,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned8.spectra,2022-10-04 17:02:15,FastLAS,False
9,Lift,True,2,7,9,3,2.3333333333333335,2,3,3.3333333333333335,3,4,1,0,0,0,0,4.462608098983765,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned9.spectra,2022-10-04 17:02:15,FastLAS,False
10,Lift,False,2,7,9,3,2.3333333333333335,2,3,3.3333333333333335,3,4,1,0,0,0,0,4.414228916168213,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned10.spectra,2022-10-04 17:02:15,FastLAS,False
11,Lift,False,2,7,9,2,2.5,2,3,3.5,3,4,1,1,0,2,0,16.20855450630188,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned11.spectra,2022-10-04 17:02:15,FastLAS,False
12,Lift,False,2,7,9,1,3.0,3,3,4.0,4,4,1,0,0,0,0,4.110931158065796,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned12.spectra,2022-10-04 17:02:15,FastLAS,False
13,Lift,False,2,7,9,2,2.5,2,3,3.5,3,4,1,0,0,0,0,4.231911659240723,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned13.spectra,2022-10-04 17:02:15,FastLAS,False
14,Lift,False,2,7,9,1,2.0,2,2,3.0,3,3,1,0,0,0,0,4.255872964859009,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned14.spectra,2022-10-04 17:02:15,FastLAS,False
15,Lift,False,2,7,9,1,2.0,2,2,3.0,3,3,1,0,0,0,0,4.307807207107544,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned15.spectra,2022-10-04 17:02:15,FastLAS,False
16,Lift,False,2,7,9,1,2.0,2,2,3.0,3,3,1,0,0,0,0,4.30742335319519,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned16.spectra,2022-10-04 17:02:15,FastLAS,False
17,Lift,False,2,7,9,1,2.0,2,2,3.0,3,3,1,0,0,0,0,4.267339468002319,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned17.spectra,2022-10-04 17:02:15,FastLAS,False
18,Lift,False,2,7,9,2,2.0,2,2,3.0,3,3,1,0,0,0,0,4.228130102157593,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned18.spectra,2022-10-04 17:02:15,FastLAS,False
19,Lift,False,2,7,9,1,2.0,2,2,3.0,3,3,1,0,0,0,0,4.655062675476074,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned19.spectra,2022-10-04 17:02:15,FastLAS,False
20,Lift,True,2,7,10,3,2.6666666666666665,2,3,3.6666666666666665,3,4,2,0,0,0,0,8.268210887908936,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped1_fixed_patterned0.spectra,2022-10-04 17:02:15,FastLAS,False
21,Lift,True,2,7,10,3,2.6666666666666665,2,3,3.6666666666666665,3,4,2,0,0,0,0,8.446613073348999,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped1_fixed_patterned1.spectra,2022-10-04 17:02:15,FastLAS,False
22,Lift,True,2,7,10,3,2.6666666666666665,2,3,3.6666666666666665,3,4,2,0,0,0,0,8.459216356277466,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped1_fixed_patterned2.spectra,2022-10-04 17:02:15,FastLAS,False
