,name,random_hypothesis,trace_length,n_assumptions,n_guarantees,n_violations,av_variables_in_violations,min_var_in_violations,max_var_in_violations,av_temporals_in_violations,min_temp_in_violations,max_temp_in_violations,n_assumption_realizability_checks,n_guarantee_realizability_checks,av_min_solutions,n_weakened_assumptions,n_weakened_guarantees,learning_time,result,file,timestamp,learner,temporals
0,Minepump,True,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.54799222946167,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed201.spectra,2023-08-07 17:30:03,FastLAS,True
1,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.541083812713623,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed202.spectra,2023-08-07 17:30:03,FastLAS,True
2,Minepump,True,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,1.9249892234802246,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped0_fixed247.spectra,2023-08-07 17:30:03,FastLAS,True
3,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,1.4774961471557617,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped0_fixed248.spectra,2023-08-07 17:30:03,FastLAS,True
4,Minepump,True,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.460413932800293,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed302.spectra,2023-08-07 17:30:03,FastLAS,True
5,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.448500156402588,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed303.spectra,2023-08-07 17:30:03,FastLAS,True
6,Minepump,True,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.6784288883209229,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed224.spectra,2023-08-07 17:30:03,FastLAS,True
7,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.475891351699829,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed225.spectra,2023-08-07 17:30:03,FastLAS,True
8,Minepump,True,2,1,2,1,2.0,2,2,3.0,3,3,3,0,0,0,0,5.348477840423584,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped8_fixed114.spectra,2023-08-07 17:30:03,FastLAS,True
9,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,3,0,0,0,0,4.878352165222168,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped8_fixed115.spectra,2023-08-07 17:30:03,FastLAS,True
