,name,random_hypothesis,trace_length,n_assumptions,n_guarantees,n_violations,av_variables_in_violations,min_var_in_violations,max_var_in_violations,av_temporals_in_violations,min_temp_in_violations,max_temp_in_violations,n_assumption_realizability_checks,n_guarantee_realizability_checks,av_min_solutions,n_weakened_assumptions,n_weakened_guarantees,learning_time,result,file,timestamp,learner,temporals
0,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,3,0,1,0,21.91131615638733,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed84.spectra,2022-10-03 16:52:26,FastLAS,True
1,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,13.20537257194519,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed85.spectra,2022-10-03 16:52:26,FastLAS,False
2,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,12.394727945327759,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed86.spectra,2022-10-03 16:52:26,FastLAS,True
3,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,12.39696741104126,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed87.spectra,2022-10-03 16:52:26,FastLAS,False
4,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,3,0,1,0,18.851170778274536,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed88.spectra,2022-10-03 16:52:26,FastLAS,True
5,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.713537454605103,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed89.spectra,2022-10-03 16:52:26,FastLAS,False
6,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.899485349655151,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed90.spectra,2022-10-03 16:52:26,FastLAS,True
7,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.477117776870728,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed91.spectra,2022-10-03 16:52:26,FastLAS,False
8,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,17.892073392868042,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed92.spectra,2022-10-03 16:52:26,FastLAS,True
9,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.494134426116943,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed93.spectra,2022-10-03 16:52:26,FastLAS,False
10,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.357078313827515,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed94.spectra,2022-10-03 16:52:26,FastLAS,True
11,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.120755195617676,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed95.spectra,2022-10-03 16:52:26,FastLAS,False
12,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.318617343902588,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed96.spectra,2022-10-03 16:52:26,FastLAS,True
13,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.750718116760254,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed97.spectra,2022-10-03 16:52:26,FastLAS,False
14,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,5,0,1,0,24.177910089492798,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed98.spectra,2022-10-03 16:52:26,FastLAS,True
15,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.528281927108765,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed99.spectra,2022-10-03 16:52:26,FastLAS,False
16,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,3,0,1,0,16.79719567298889,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed100.spectra,2022-10-03 16:52:26,FastLAS,True
17,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.807586431503296,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed101.spectra,2022-10-03 16:52:26,FastLAS,False
18,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.187355279922485,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed102.spectra,2022-10-03 16:52:26,FastLAS,True
19,Minepump,True,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.846495866775513,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed103.spectra,2022-10-03 16:52:26,FastLAS,False
20,Minepump,False,1,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,13.099384784698486,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed104.spectra,2022-10-03 16:52:26,FastLAS,True
21,Minepump,False,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.981842517852783,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed105.spectra,2022-10-03 16:52:26,FastLAS,False
22,Minepump,False,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.727444171905518,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed106.spectra,2022-10-03 16:52:26,FastLAS,True
23,Minepump,False,1,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,9.818103790283203,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed107.spectra,2022-10-03 16:52:26,FastLAS,False
24,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,25,1,0,1,0,87.8159704208374,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed108.spectra,2022-10-03 16:52:26,FastLAS,True
25,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.352756977081299,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed109.spectra,2022-10-03 16:52:26,FastLAS,False
26,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,11,1,0,1,0,41.76525902748108,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed110.spectra,2022-10-03 16:52:26,FastLAS,True
27,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.594216346740723,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed111.spectra,2022-10-03 16:52:26,FastLAS,False
28,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,6,0,0,0,0,16.92929244041443,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed112.spectra,2022-10-03 16:52:26,FastLAS,True
29,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.507328987121582,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed113.spectra,2022-10-03 16:52:26,FastLAS,False
30,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,10,0,0,0,0,28.860258102416992,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed114.spectra,2022-10-03 16:52:26,FastLAS,True
31,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.379533767700195,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed115.spectra,2022-10-03 16:52:26,FastLAS,False
32,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,11,2,0,1,0,43.71995973587036,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed116.spectra,2022-10-03 16:52:26,FastLAS,True
33,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,10.391194820404053,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed117.spectra,2022-10-03 16:52:26,FastLAS,False
34,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,2,0,1,0,14.08596682548523,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed118.spectra,2022-10-03 16:52:26,FastLAS,True
35,Minepump,False,2,2,2,1,2.0,2,2,2.0,2,2,1,1,0,1,0,11.178533554077148,Realizable,../Translators/output-files/rq_files/minepump_fixed0_fixed119.spectra,2022-10-03 16:52:26,FastLAS,False
36,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,2.9777281284332275,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned48.spectra,2022-10-03 16:52:26,FastLAS,True
37,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,2.9486429691314697,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned49.spectra,2022-10-03 16:52:26,FastLAS,False
38,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.009462833404541,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned50.spectra,2022-10-03 16:52:26,FastLAS,True
39,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.2922704219818115,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned51.spectra,2022-10-03 16:52:26,FastLAS,False
40,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.528538703918457,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned52.spectra,2022-10-03 16:52:26,FastLAS,True
41,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.688626766204834,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned53.spectra,2022-10-03 16:52:26,FastLAS,False
42,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.618931770324707,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned54.spectra,2022-10-03 16:52:26,FastLAS,True
43,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.6193010807037354,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned55.spectra,2022-10-03 16:52:26,FastLAS,False
44,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.581782817840576,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned56.spectra,2022-10-03 16:52:26,FastLAS,True
45,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.9636082649230957,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned57.spectra,2022-10-03 16:52:26,FastLAS,False
46,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.5704762935638428,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned58.spectra,2022-10-03 16:52:26,FastLAS,True
47,Arbiter,True,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.777413845062256,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_strong_fixed_patterned59.spectra,2022-10-03 16:52:26,FastLAS,False
