,name,random_hypothesis,trace_length,n_assumptions,n_guarantees,n_violations,av_variables_in_violations,min_var_in_violations,max_var_in_violations,av_temporals_in_violations,min_temp_in_violations,max_temp_in_violations,n_assumption_realizability_checks,n_guarantee_realizability_checks,av_min_solutions,n_weakened_assumptions,n_weakened_guarantees,learning_time,result,file,timestamp,learner,temporals
0,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.7037498950958252,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed184.spectra,2023-08-07 16:29:49,FastLAS,True
1,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,2.4428141117095947,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed185.spectra,2023-08-07 16:29:49,FastLAS,True
2,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.7285919189453125,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed186.spectra,2023-08-07 16:29:49,FastLAS,True
3,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.5986449718475342,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed187.spectra,2023-08-07 16:29:49,FastLAS,True
4,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,1.54146409034729,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped0_fixed243.spectra,2023-08-07 16:29:49,FastLAS,True
5,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,1.597074031829834,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped0_fixed244.spectra,2023-08-07 16:29:49,FastLAS,True
6,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,1.5393810272216797,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped0_fixed245.spectra,2023-08-07 16:29:49,FastLAS,True
7,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.5122129917144775,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed296.spectra,2023-08-07 16:29:49,FastLAS,True
8,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.5334720611572266,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed297.spectra,2023-08-07 16:29:49,FastLAS,True
9,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.5447111129760742,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed298.spectra,2023-08-07 16:29:49,FastLAS,True
10,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.6886520385742188,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed299.spectra,2023-08-07 16:29:49,FastLAS,True
11,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.595102071762085,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed300.spectra,2023-08-07 16:29:49,FastLAS,True
12,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.608454942703247,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed301.spectra,2023-08-07 16:29:49,FastLAS,True
13,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.5723521709442139,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed216.spectra,2023-08-07 16:29:49,FastLAS,True
14,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.5671272277832031,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed217.spectra,2023-08-07 16:29:49,FastLAS,True
15,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.5321106910705566,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed218.spectra,2023-08-07 16:29:49,FastLAS,True
16,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.4902470111846924,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed219.spectra,2023-08-07 16:29:49,FastLAS,True
17,Minepump,False,2,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.555284023284912,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed220.spectra,2023-08-07 16:29:49,FastLAS,True
18,Minepump,False,2,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.8086071014404297,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed221.spectra,2023-08-07 16:29:49,FastLAS,True
19,Minepump,False,3,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.6320390701293945,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed222.spectra,2023-08-07 16:29:49,FastLAS,True
20,Minepump,False,3,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,1.5894620418548584,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped10_fixed223.spectra,2023-08-07 16:29:49,FastLAS,True
21,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,3,0,0,0,0,5.414651870727539,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped8_fixed110.spectra,2023-08-07 16:29:49,FastLAS,True
22,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,2,0,0,0,0,3.480538845062256,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped8_fixed111.spectra,2023-08-07 16:29:49,FastLAS,True
23,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,7,0,0,0,0,13.377983093261719,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped8_fixed112.spectra,2023-08-07 16:29:49,FastLAS,True
24,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,7,0,0,0,0,12.704813957214355,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped8_fixed113.spectra,2023-08-07 16:29:49,FastLAS,True
