,name,random_hypothesis,trace_length,n_assumptions,n_guarantees,n_violations,av_variables_in_violations,min_var_in_violations,max_var_in_violations,av_temporals_in_violations,min_temp_in_violations,max_temp_in_violations,n_assumption_realizability_checks,n_guarantee_realizability_checks,av_min_solutions,n_weakened_assumptions,n_weakened_guarantees,learning_time,result,file,timestamp,learner,temporals
0,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,2.814152479171753,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped0_fixed219.spectra,2022-10-10 14:41:45,FastLAS,True
1,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,2.8563249111175537,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped0_fixed220.spectra,2022-10-10 14:41:45,FastLAS,True
2,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,2.9907026290893555,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped0_fixed221.spectra,2022-10-10 14:41:45,FastLAS,True
3,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,2.856069803237915,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped1_fixed256.spectra,2022-10-10 14:41:45,FastLAS,True
4,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,3.0733494758605957,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped1_fixed257.spectra,2022-10-10 14:41:45,FastLAS,True
5,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,2.835362195968628,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped1_fixed258.spectra,2022-10-10 14:41:45,FastLAS,True
6,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,2.8390679359436035,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped1_fixed259.spectra,2022-10-10 14:41:45,FastLAS,True
7,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,2.9361729621887207,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped1_fixed260.spectra,2022-10-10 14:41:45,FastLAS,True
8,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,2.9608988761901855,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped1_fixed261.spectra,2022-10-10 14:41:45,FastLAS,True
9,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.1106958389282227,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped10_fixed168.spectra,2022-10-10 14:41:45,FastLAS,True
10,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.03568172454834,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped10_fixed169.spectra,2022-10-10 14:41:45,FastLAS,True
11,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.1800291538238525,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped10_fixed170.spectra,2022-10-10 14:41:45,FastLAS,True
12,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,2.923525094985962,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped10_fixed171.spectra,2022-10-10 14:41:45,FastLAS,True
13,Minepump,False,2,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.083388090133667,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped10_fixed172.spectra,2022-10-10 14:41:45,FastLAS,True
14,Minepump,False,2,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.071307897567749,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped10_fixed173.spectra,2022-10-10 14:41:45,FastLAS,True
15,Minepump,False,3,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,2.990553855895996,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped10_fixed174.spectra,2022-10-10 14:41:45,FastLAS,True
16,Minepump,False,3,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.1537373065948486,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped10_fixed175.spectra,2022-10-10 14:41:45,FastLAS,True
17,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,3.110666036605835,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped2_fixed152.spectra,2022-10-10 14:41:45,FastLAS,True
18,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,3.122304916381836,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped2_fixed153.spectra,2022-10-10 14:41:45,FastLAS,True
19,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,3.3700547218322754,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped2_fixed154.spectra,2022-10-10 14:41:45,FastLAS,True
20,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,3.155924081802368,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped2_fixed155.spectra,2022-10-10 14:41:45,FastLAS,True
21,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,2,0,0,0,0,6.28602933883667,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped4_fixed106.spectra,2022-10-10 14:41:45,FastLAS,True
22,Minepump,False,1,1,2,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.0191659927368164,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped4_fixed107.spectra,2022-10-10 14:41:45,FastLAS,True
23,Minepump,False,2,1,2,1,1.0,1,1,1.0,1,1,3,0,0,0,0,9.2590913772583,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped4_fixed108.spectra,2022-10-10 14:41:45,FastLAS,True
24,Minepump,False,2,1,2,1,1.0,1,1,1.0,1,1,7,0,0,0,0,20.889578819274902,Realizable,../Translators/output-files/rq_files/minepump_fixed1_dropped4_fixed109.spectra,2022-10-10 14:41:45,FastLAS,True
25,Arbiter,False,1,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.2725989818573,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_dropped0_fixed_patterned40.spectra,2022-10-10 14:41:45,FastLAS,True
26,Arbiter,False,1,1,4,1,1.0,1,1,1.0,1,1,2,0,0,0,0,6.1843438148498535,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_dropped0_fixed_patterned41.spectra,2022-10-10 14:41:45,FastLAS,True
27,Arbiter,False,1,1,4,1,1.0,1,1,1.0,1,1,2,0,0,0,0,6.484719514846802,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_dropped0_fixed_patterned42.spectra,2022-10-10 14:41:45,FastLAS,True
28,Arbiter,False,1,1,4,1,1.0,1,1,1.0,1,1,3,1,0,1,0,18.213438987731934,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_dropped0_fixed_patterned43.spectra,2022-10-10 14:41:45,FastLAS,True
29,Arbiter,False,2,1,4,1,1.0,1,1,1.0,1,1,2,0,0,0,0,6.423900604248047,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_dropped0_fixed_patterned44.spectra,2022-10-10 14:41:45,FastLAS,True
30,Arbiter,False,2,1,4,1,1.0,1,1,1.0,1,1,1,0,0,0,0,3.265652894973755,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_dropped0_fixed_patterned45.spectra,2022-10-10 14:41:45,FastLAS,True
31,Arbiter,False,2,1,4,1,1.0,1,1,1.0,1,1,3,0,0,0,0,9.61003065109253,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_dropped0_fixed_patterned46.spectra,2022-10-10 14:41:45,FastLAS,True
32,Arbiter,False,2,1,4,1,1.0,1,1,1.0,1,1,2,0,0,0,0,6.507817983627319,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_dropped0_fixed_patterned47.spectra,2022-10-10 14:41:45,FastLAS,True
33,Arbiter,False,2,1,4,1,1.0,1,1,1.0,1,1,2,0,0,0,0,6.415143966674805,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_dropped0_fixed_patterned48.spectra,2022-10-10 14:41:45,FastLAS,True
34,Arbiter,False,2,1,4,1,1.0,1,1,1.0,1,1,2,0,0,0,0,6.452555418014526,Realizable,../Translators/output-files/rq_files/Arbiter_FINAL_dropped0_fixed_patterned49.spectra,2022-10-10 14:41:45,FastLAS,True
35,Lift,False,2,7,11,1,2.0,2,2,3.0,3,3,1,0,0,0,0,3.4528238773345947,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned60.spectra,2022-10-10 14:41:45,FastLAS,True
36,Lift,False,2,7,11,1,2.0,2,2,3.0,3,3,1,0,0,0,0,3.4519402980804443,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped0_fixed_patterned61.spectra,2022-10-10 14:41:45,FastLAS,True
37,Lift,False,3,7,11,1,3.0,3,3,4.0,4,4,1,0,0,0,0,3.4813389778137207,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped1_fixed_patterned48.spectra,2022-10-10 14:41:45,FastLAS,True
38,Lift,False,3,7,11,1,3.0,3,3,4.0,4,4,1,0,0,0,0,3.4890575408935547,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped1_fixed_patterned49.spectra,2022-10-10 14:41:45,FastLAS,True
39,Lift,False,3,7,11,1,3.0,3,3,3.0,3,3,1,0,0,0,0,3.6755635738372803,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped10_fixed_patterned48.spectra,2022-10-10 14:41:45,FastLAS,True
40,Lift,False,3,7,11,1,3.0,3,3,3.0,3,3,1,0,0,0,0,3.5835013389587402,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped10_fixed_patterned49.spectra,2022-10-10 14:41:45,FastLAS,True
41,Lift,False,1,7,9,1,2.0,2,2,2.0,2,2,1,0,0,0,0,3.659976005554199,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped11_fixed_patterned48.spectra,2022-10-10 14:41:45,FastLAS,True
42,Lift,False,2,7,9,1,2.0,2,2,2.0,2,2,1,0,0,0,0,4.585112810134888,Realizable,../Translators/output-files/rq_files/lift_well_sep_dropped11_fixed_patterned49.spectra,2022-10-10 14:41:45,FastLAS,True
