,name,random_hypothesis,trace_length,n_assumptions,n_guarantees,n_violations,av_variables_in_violations,min_var_in_violations,max_var_in_violations,av_temporals_in_violations,min_temp_in_violations,max_temp_in_violations,n_assumption_realizability_checks,n_guarantee_realizability_checks,av_min_solutions,n_weakened_assumptions,n_weakened_guarantees,learning_time,result,file,timestamp,learner,temporals
0,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.6216578483581543,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed160.spectra,2023-06-18 22:21:09,FastLAS,True
1,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.5942559242248535,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed161.spectra,2023-06-18 22:21:09,FastLAS,True
2,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.5454390048980713,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed162.spectra,2023-06-18 22:21:09,FastLAS,True
3,Minepump,False,3,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.6003928184509277,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped2_fixed163.spectra,2023-06-18 22:21:09,FastLAS,True
4,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,1.574160099029541,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped0_fixed225.spectra,2023-06-18 22:21:09,FastLAS,True
5,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,1.5539929866790771,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped0_fixed226.spectra,2023-06-18 22:21:09,FastLAS,True
6,Minepump,False,3,1,2,1,2.0,2,2,4.0,4,4,1,0,0,0,0,1.572878122329712,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped0_fixed227.spectra,2023-06-18 22:21:09,FastLAS,True
7,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.5452179908752441,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed268.spectra,2023-06-18 22:21:09,FastLAS,True
8,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.7562248706817627,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed269.spectra,2023-06-18 22:21:09,FastLAS,True
9,Minepump,False,2,1,2,1,2.0,2,2,3.0,3,3,1,0,0,0,0,1.5482118129730225,Alternative Realizable Specification Produced,output-files/rq_files/minepump_fixed1_dropped1_fixed270.spectra,2023-06-18 22:21:09,FastLAS,True
